id,geokret,lat,lon,elevation,country,distance,waypoint,author,comment,pictures_count,comments_count,username,app,app_ver,created_on_datetime,moved_on_datetime,updated_on_datetime,move_type,position,comment_hidden
6108680,101674,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:49+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108681,98399,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:49+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108679,101116,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:48+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108677,96887,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:47+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108678,98774,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:47+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108676,97213,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:46+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108674,99067,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:45+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108675,94416,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:45+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108673,97166,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:44+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108671,98764,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:43+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108672,98366,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:43+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108670,101590,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:42+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108669,98375,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:41+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108667,98951,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:40+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108668,98368,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:40+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108666,98946,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:39+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108664,97191,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:38+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108665,101095,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:38+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108663,97210,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:37+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108661,94432,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:36+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108662,98927,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:36+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108660,97211,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:35+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108659,98961,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:34+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108658,101566,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:33+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108656,98929,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:32+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108657,98392,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:32+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108654,94429,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:31+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108655,99853,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:31+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108653,69145,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:30+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108651,101577,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:29+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108652,94427,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:29+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108650,101679,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:28+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108648,101664,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:27+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108649,96344,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:27+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108646,101610,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:26+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108647,98940,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:26+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108645,101683,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:25+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108643,99847,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:24+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108644,99074,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:24+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108642,98953,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:23+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108640,98949,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:22+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108641,99064,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:22+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108639,101697,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:21+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108637,98920,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:20+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108638,75968,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:20+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108636,98386,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:19+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108634,101158,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:18+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108635,98402,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:18+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108632,97202,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:17+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108633,101108,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:17+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108631,101669,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:16+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108629,101668,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:15+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108630,98947,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:15+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108628,98770,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:14+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108626,98957,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:13+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108627,97007,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:13+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108625,98936,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:12+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108623,101574,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:11+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108624,94353,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:11+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108621,97212,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:10+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108622,94481,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:10+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108620,97203,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:09+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108619,101098,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:08+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108618,94504,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:07+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108616,98950,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:06+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108617,101569,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:06+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108615,98955,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:05+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108613,96898,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:04+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108614,96904,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:04+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108612,98766,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:03+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108611,101595,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:02+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108609,101593,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:01+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108610,101591,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:01+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108607,96906,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:00+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108608,101596,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:23:00+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108606,94480,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:59+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108604,98937,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:58+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108605,94423,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:58+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108603,101169,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:57+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108602,98934,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:56+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108600,101600,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:55+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108601,96851,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:55+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108598,97017,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:54+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108599,101572,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:54+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108597,99068,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:53+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108595,97002,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:52+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108596,101111,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:52+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108594,101558,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:51+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108593,97016,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:50+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108592,101161,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:49+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108590,101676,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:48+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108591,99860,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:48+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108589,101112,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:47+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108587,98974,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:46+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108588,97014,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:46+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108586,98958,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:45+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108584,94421,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:44+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108585,98960,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:44+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108583,101167,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:43+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108581,99836,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:42+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108582,99070,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:42+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108580,94351,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:41+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
6108578,99854,55.93353,37.51458,191,RU,1,VI29339,13662,.,0,0,NULL,c:geo,2025.01.18,2025-02-10 17:22:40+00,2025-02-03 17:21:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007D96E7C1DDC14240DDEA39E97DF74B40,False
